date,content
2018,Omg #shoutout To @tgifridays for having the @BeyondMeat burger it’s delicious
2017,@BeyondMeat How will we find out when they are available in our area?
2017,rnaelima and I are enjoying a couple DELICIOUS plantbased “Beyond Meat” burgers. Oh boy they are… https://t.co/Ltw7OVa1k4
2017,"Vegan Shephards Pie, beyond meat beef crumbles #vegan #veganofig  #veganfortheanimals… https://t.co/Ms35DOD7gt"
2017,"Beyond meat ""beef"" crumbles that we made tacos with,  go veggie smoke provolone ""cheese"" lettuce… https://t.co/GCEyutKf59"
2017,So Gabriel grilled burgers for our BBQ last night and I had Beyond Meat ones. Someone def ate one on accident and had zero idea 😂
2017,I just had @BeyondMeat burger wow never tasted something so good #vegan #veganlife #nomeatinalmostamonth
2017,"For those who are asking about it, check out @BeyondMeat https://t.co/8Mgjx8BCCn #vegan #veganfood #plantbased #beyondmeat #BeyondBurger"
2017,Yesss thank you for introducing me to @BeyondMeat  #yum #forthgrilling @JulienSolomita @Jenna_Marbles
2017,Either amazing or terrible targeting. @mcdonalds while peeping @BeyondMeat's feed. https://t.co/aBpaijg2KX
2017,#vegan chick'n salad with @BeyondMeat chick'n strips and @Hellmanns vegan mayo!! So good!! Everyone go try this!! https://t.co/thWEwYzaIW
2017,Really good episode! @HowIBuiltThis #NPR @BeyondMeat #vegan #veagnlove https://t.co/lSAAvGonoj
2017,Fresh meat just showed up to the Cassill house! @BeyondMeat https://t.co/syMQmPcE7m
2016,"@purdylongputts I hate mushrooms lmao but Beyond Meat has some incredible products luckily including a ""real"" burger I wanna try"
2016,@BeyondMeat I'll stand by if you want to begin testing 😂
2016,@BeyondMeat #BeyondBurger still not available near me... How about you send me some?? 😃 🍔
2016,@WholeFoodsTri @BeyondMeat @WholeFoods thanks!
2016,@BeyondMeat and @WholeFoods really need your burgers in #NorthCarolina!!!
2016,Good morning y'all! It's #tacotuesday! I'll be using #beyondmeat and romaine leaves for shells. #yummy #vegetarian https://t.co/Kju6m8e1TZ
2016,Stuffed poblano with #beyondmeat crumbles and polenta cakes ##runnerfuel #vegetarianeats https://t.co/amgMTo3Fx6
2016,@Brendan_Brazier Not yet but enjoyed a @BeyondMeat #beast for now!
2015,Look at these lovely #vegan options! They carry beyondmeat chickn 😁👍🏽 @ Which Wich https://t.co/6Lnm6KF8ky
2015,@landoncassill You're the Ron Swanson of @BeyondMeat @kaitlancassill http://t.co/4mBYoGhqK4
2015,@HappinessWatts homemade sweet potato fries and finally @BeyondMeat #Beast #burgersunday http://t.co/es10DtV4lD
2015,@BeyondMeat Are we ever going to see the Beast on the shelves @WFMCharlotte @EarthFare again? They've been sold out for months!
2015,First trip to @whichwich to discover they have @BeyondMeat so stoked! #newfavoritelunchspot
2015,@BeyondMeat Help me out! @WFMCharlotte Out last 3 trips. It's a sunny holiday weekend... #burgers
2015,@SkratchLabs @BeyondMeat on sale this week @EarthFare dare I say there was more?
2015,I think I remembered to buy other stuff @EarthFare? @BeyondMeat &amp; Thanks @SkratchLabs no more broken handles! http://t.co/0KGhp2PNtR
2015,"HEY @BEYONDMEAT, I WANT TO
#FEEDTHEBEAST! PICK ME TO WIN A FREE
BEAST KIT BEFORE IT HITS STORES THIS FALL!"
2014,"Nice @BeyondMeat mention in this @Salon article on breakthroughs in alternative ""meats"" http://t.co/9hFWhwNgnX #GoVeg
#CNN10"
2014,"""@veganbuff: Happy 4th ya'all! @thefoodduo @BeyondMeat @PlantBuilt @FitFeet4Him @VeganBunnySlave and even Canadian @EstherThePig :)""tk you!!"
2014,"""@nytdining: ""Fake"" meat has come a long way from the days of the desiccated and flavorless veg burger: http://t.co/bBfoJJkjp6"" @BeyondMeat"
2014,"""@VeganUp: Life beyond meat-protein is our true path to world peace."" The world needs it"
