date,content
2019,@LewTurner @BeyondMeat Honestly it’s because it’s giving options which was never there before. I recently has a layover in Nashville airport and that was the only option I had to get food. It’s meant as a transition food for people moving to eating vegan so make it look like a burger.
2019,"@paul_peschiera @BeyondMeat Ok. My continued issue with this is: if you’re so passionate about the issue, why patronize a business that makes the other stuff? Also, why shape it like a meat burger?"
2019,@civilizedhuman @McDonaldsCanada @CyntWhite @JohnOberg @BeyondMeat @McDonalds Beyond
2019,"Wondering why @McDonalds chose to call their new @BeyondMeat Burger a PLT (Plant, Lettuce, and Tomato) vs calling it a BLT (Beyond, Lettuce, and Tomato)...🍔🥬🍅

🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔"
2019,@sctwea @McDonalds @BeyondMeat Keep that wave of change coming!! Love it!
2019,"@beyondmeat Beyond Burger with sautéed onions. I don’t even need a bun. #yum #meatless #whatsfordinner @ Saint Petersburg, Florida https://t.co/kQ9ZRfiMVo"
2019,I don’t think anyone will ever understand how much @BeyondMeat has changed my life. Being able to eat a beyond burger at a restaurant makes life so much better!
2019,"@sctwea @McDonalds @BeyondMeat Agreed!  Even if as a vegan you don't want to eat it, be happy it's being tested to be added to the menu."
2019,"@GameWithJohn @BeyondMeat @McDonaldsCanada Sure, but McDonald's need to understand how this is going to work globally. Testing in a vegan hotspot is not going to help them do that."
2019,@GameWithJohn @BeyondMeat @McDonaldsCanada Vegans are rightfully not the intended market.
2019,McDonald’s Is Testing Plant-Based Patty Developed with Beyond Meat https://t.co/2QXhX858ji
2019,#BadTiming #BeyondMeat https://t.co/dz6h8oPCxn
2019,"@hurricane_lmak @McDonaldsCanada @BeyondMeat ""no plans"" generally means ""we are not ready to share anything publically""."
2019,"@maxiorlandi Sí, es @BeyondMeat"
2019,My mom just asked me if i got bacon after she listened to me order a beyond meat burger &amp; the woman confirm the burger isn’t meat.
2019,Y’all Friday’s has the beyond meat burger ☺️😋
2019,@PaulStephenn @vegix Hate Tofu. Publix sells the sausage and Beyond Meat. Also a wide range of chicken etc substitutes in the cooler isle  #Gardein is the best
2019,@travis12slack Fast Food: Bk has the Impossible burger and for vegan no mayo. Taco Bell has a vegetarian menu. Subway veggie sub. If you come across a Del Taco they have beyond meat.
2019,"Gardein, Morningstar, impossible burgers, beyond meat, Trader Joes, protein shakes, beans. Smh https://t.co/ML0sifBgND"
2019,@sebulia1 @AronEisenberg @BeyondMeat @ImpossibleFoods Don't worry about it. I always respect others life choices. So long as it doesn't hurt any one. If it works for you That is what is important
2019,@sebulia1 @AronEisenberg @BeyondMeat @ImpossibleFoods That is cool with me
2019,@sebulia1 @AronEisenberg @BeyondMeat @ImpossibleFoods Making me feel like a Klingon on Prime rib and lobster night
2019,@AuttyW Yup sticking to beyond meat thanks girl!
